,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,title_artist_id,isrc_track_id,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4201,Aking Pahinga - Sped Up Version,Aking Pahinga (feat. I-ghie) [Sped Up Version] - Single,Dro Perez,12/15/2022,QZTB62239239,"4,184",20.7,"4,671,066",357,"205,254",39.0,,,"1,800,000","21,960,206","257,457,879",,,,,,,,,,,"6,026",,0,3vVw8E2zJwW8ShDgZBkL7U,,3vVw8E2zJwW8ShDgZBkL7U,0.824,0.352,6.0,-10.174,1.0,0.035,0.86,0.00689,0.0946,0.544,119.374,audio_features,3vVw8E2zJwW8ShDgZBkL7U,spotify:track:3vVw8E2zJwW8ShDgZBkL7U,https://api.spotify.com/v1/tracks/3vVw8E2zJwW8ShDgZBkL7U,https://api.spotify.com/v1/audio-analysis/3vVw8E2zJwW8ShDgZBkL7U,217143.0,3.0
4202,Big Jet Plane,Big Jet Plane,Restricted,12/9/2022,DEUM72208091,"4,185",20.7,"104,493,081","40,264","10,835,008",64.0,"4,214,887","50,258","6,920","3,447,268","33,784,807","22,312,427",14.0,"15,281",,16.0,"213,835",,,,"3,146,790","722,782",,1,6nYJWAPKIJfXIKtiYc4P4O,,6nYJWAPKIJfXIKtiYc4P4O,0.701,0.477,1.0,-12.008,1.0,0.0429,0.166,0.554,0.147,0.174,140.05,audio_features,6nYJWAPKIJfXIKtiYc4P4O,spotify:track:6nYJWAPKIJfXIKtiYc4P4O,https://api.spotify.com/v1/tracks/6nYJWAPKIJfXIKtiYc4P4O,https://api.spotify.com/v1/audio-analysis/6nYJWAPKIJfXIKtiYc4P4O,150000.0,4.0
4203,The American Dream Is Killing Me,The American Dream Is Killing Me,Green Day,10/24/2023,USRE12300349,"4,181",20.7,"15,336,055","4,793","2,283,611",1.0,"3,725,312","104,259",142,"187,968","13,261,497","17,026,658",18.0,"81,755",192,7.0,"90,570",23.0,"844,692",298,,"181,059",,1,0yq78eXBvWVgkqojBe46SX,,0yq78eXBvWVgkqojBe46SX,0.534,0.95,6.0,-2.51,1.0,0.0459,0.000165,1.98e-06,0.268,0.614,142.972,audio_features,0yq78eXBvWVgkqojBe46SX,spotify:track:0yq78eXBvWVgkqojBe46SX,https://api.spotify.com/v1/tracks/0yq78eXBvWVgkqojBe46SX,https://api.spotify.com/v1/audio-analysis/0yq78eXBvWVgkqojBe46SX,186271.0,4.0
4204,Sarah's Place (feat. Noah Kahan),Sarah's Place (feat. Noah Kahan),Zach Bryan,9/21/2023,USWB12305747,"4,183",20.7,"125,267,352","19,156","3,913,622",,"1,895,430","9,640",,"204,223","1,436,305",,7.0,345,4,1.0,"53,340",24.0,"8,466,580","2,172","696,721","91,756",,0,1fvC3CmNAbsx0V9ULMU8NB,,1fvC3CmNAbsx0V9ULMU8NB,0.576,0.683,7.0,-5.103,1.0,0.118,0.41,0.0,0.0819,0.433,151.566,audio_features,1fvC3CmNAbsx0V9ULMU8NB,spotify:track:1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/tracks/1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/audio-analysis/1fvC3CmNAbsx0V9ULMU8NB,214056.0,4.0
4205,"Badass (From ""Leo"")","Badass (From ""Leo"")",Anirudh Ravichander,9/28/2023,INS172309078,"4,174",20.7,"80,886,056","4,145","3,673,433",,"94,460,422","1,977,999",,"152,661","1,917,705",,2.0,58,,,,18.0,"2,829",25,,"38,070",,0,32qnBgfzURbwNayQIEB5W5,,32qnBgfzURbwNayQIEB5W5,0.623,0.872,6.0,-5.192,1.0,0.0817,0.00735,0.0,0.378,0.545,93.019,audio_features,32qnBgfzURbwNayQIEB5W5,spotify:track:32qnBgfzURbwNayQIEB5W5,https://api.spotify.com/v1/tracks/32qnBgfzURbwNayQIEB5W5,https://api.spotify.com/v1/audio-analysis/32qnBgfzURbwNayQIEB5W5,229677.0,4.0
4206,Fuga Pa Cali 2,La Clase,Grupo Los de la O,11/12/2021,QZMFV2000234,"4,182",20.7,"274,559,147","28,733","10,567,336",66.0,"225,016,104","1,056,037","18,000","8,935,584","98,720,581",,7.0,11,4,,,11.0,"10,537,539","2,620","2,239,350","592,764",,1,5IdyvWCaUa7AgTxMsFj0wB,,5IdyvWCaUa7AgTxMsFj0wB,0.743,0.89,7.0,-5.451,0.0,0.0837,0.366,0.0,0.0966,0.809,107.635,audio_features,5IdyvWCaUa7AgTxMsFj0wB,spotify:track:5IdyvWCaUa7AgTxMsFj0wB,https://api.spotify.com/v1/tracks/5IdyvWCaUa7AgTxMsFj0wB,https://api.spotify.com/v1/audio-analysis/5IdyvWCaUa7AgTxMsFj0wB,196864.0,4.0
4207,Pano,Pano,Zack Tabudlo,12/6/2021,PHUM72100441,"4,173",20.7,"261,275,106","28,281","15,565,070",64.0,"212,525,130","1,350,970","384,326","66,481,618","582,712,801","563,870",13.0,"1,660",,,,,"53,001",244,,"237,547",,0,08MFgEQeVLF37EyZ7jcwLc,,08MFgEQeVLF37EyZ7jcwLc,0.375,0.457,3.0,-7.018,1.0,0.0315,0.868,0.0145,0.191,0.415,174.839,audio_features,08MFgEQeVLF37EyZ7jcwLc,spotify:track:08MFgEQeVLF37EyZ7jcwLc,https://api.spotify.com/v1/tracks/08MFgEQeVLF37EyZ7jcwLc,https://api.spotify.com/v1/audio-analysis/08MFgEQeVLF37EyZ7jcwLc,254400.0,3.0
4208,All The Parties (feat. Chief Keef),For All The Dogs,Drake,10/6/2023,USUG12306081,"4,177",20.7,"48,556,312","18,674","2,057,602",,"3,006,021","43,340",631,"559,278","4,098,401",,5.0,154,5,,,1.0,"1,338,774",545,"2,264,570","94,446",,1,1PIgY9ybyFT9uWLM5POYGY,,1PIgY9ybyFT9uWLM5POYGY,0.572,0.406,0.0,-10.081,0.0,0.308,0.543,0.0,0.0982,0.226,125.019,audio_features,1PIgY9ybyFT9uWLM5POYGY,spotify:track:1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/tracks/1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/audio-analysis/1PIgY9ybyFT9uWLM5POYGY,218612.0,4.0
4209,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,12/7/2012,USAT21206701,"4,187",20.7,"2,106,040,891","231,184","111,114,931",81.0,"275,768,987","2,172,034","237,576","72,740,220","624,816,222","27,825,601",104.0,"152,868",228,184.0,"1,054,128",39.0,,,,,,0,0nJW01T7XtvILxQgC5J7Wh,,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827.0,4.0
4210,Cruise,Here's To The Good Times,Florida Georgia Line,1/1/2012,USUM71207991,"4,210",20.6,"455,780,340","62,047","17,493,880",67.0,"2,801,769","34,063","32,146","1,143,655","11,785,941",,69.0,"138,702",281,5.0,"6,542",32.0,"601,741,070","1,027,366","1,839,356","2,690,275",,0,0i5el041vd6nxrGEU8QRxy,,0i5el041vd6nxrGEU8QRxy,0.457,0.948,10.0,-3.364,1.0,0.0354,0.0191,0.0,0.0536,0.878,148.001,audio_features,0i5el041vd6nxrGEU8QRxy,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960.0,4.0
4211,Blood Sweat & Tears,You Never Walk Alone,BTS,2/13/2017,KRA381700240,"4,201",20.6,"563,366,391","4,227","1,081,064",43.0,"1,138,081,643","19,259,795","145,400","44,951,221","247,725,561","127,694,240",3.0,,,1.0,"187,370",,,,,"1,045,304",,0,2u54HNQamwFuOMLSuhSRom,,2u54HNQamwFuOMLSuhSRom,0.584,0.885,0.0,-3.571,0.0,0.104,0.0244,0.0,0.357,0.605,92.9,audio_features,2u54HNQamwFuOMLSuhSRom,spotify:track:2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/tracks/2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/audio-analysis/2u54HNQamwFuOMLSuhSRom,217052.0,4.0
4212,BAND4BAND,BAND4BAND - Single,Central Cee,5/23/2024,USSM12404528,"4,203",20.6,"86,144,467",50,"49,358",7.0,,,,,,,152.0,,,1.0,"1,359,504",,,,,,,0,7iabz12vAuVQYyekFIWJxD,,7iabz12vAuVQYyekFIWJxD,0.882,0.764,11.0,-5.241,1.0,0.204,0.359,0.0,0.119,0.886,140.113,audio_features,7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,140733.0,4.0
4213,All We Got (feat. KIDDO),All We Got (feat. KIDDO),Robin Schulz,10/16/2020,DEA622000934,"4,215",20.6,"267,459,903","56,613","6,099,494",53.0,"67,857,878","594,378","160,198","28,393,269","369,606,102","28,714,593",63.0,"201,505",,40.0,"741,931",7.0,"293,167",577,,"2,831,037",,1,1FP9s72rDYty6mfoOEYKnE,,1FP9s72rDYty6mfoOEYKnE,0.504,0.76,4.0,-4.246,1.0,0.0426,0.286,0.0,0.151,0.64,183.933,audio_features,1FP9s72rDYty6mfoOEYKnE,spotify:track:1FP9s72rDYty6mfoOEYKnE,https://api.spotify.com/v1/tracks/1FP9s72rDYty6mfoOEYKnE,https://api.spotify.com/v1/audio-analysis/1FP9s72rDYty6mfoOEYKnE,190218.0,4.0
4214,Sinceramente,E POI SIAMO FINITI NEL VORTICE,Annalisa,9/29/2023,ITQ002301128,"4,204",20.6,"67,967,157","3,843","8,133,274",62.0,"64,206,693","380,795",,,,"976,254,552",25.0,"19,331",,6.0,"3,796,345",25.0,"3,969",55,,"501,689",,0,60QN1JrgYM7jcfW8pdQFqT,,60QN1JrgYM7jcfW8pdQFqT,0.73,0.803,3.0,-3.056,0.0,0.04,0.036,0.0,0.14,0.406,126.049,audio_features,60QN1JrgYM7jcfW8pdQFqT,spotify:track:60QN1JrgYM7jcfW8pdQFqT,https://api.spotify.com/v1/tracks/60QN1JrgYM7jcfW8pdQFqT,https://api.spotify.com/v1/audio-analysis/60QN1JrgYM7jcfW8pdQFqT,215714.0,4.0
4215,DOLA,DOLA - Single,ANGGA DERMAWAN,5/21/2024,QZYHM2416383,"4,212",20.6,"4,906,976",182,"3,077,523",62.0,"11,083,107","171,439",,,,,2.0,,,1.0,"4,686",,,,,"20,420",,0,09pjOS7jbVp1ahW8igArTZ,,09pjOS7jbVp1ahW8igArTZ,0.836,0.892,4.0,-5.86,1.0,0.0504,0.00359,0.129,0.137,0.969,132.006,audio_features,09pjOS7jbVp1ahW8igArTZ,spotify:track:09pjOS7jbVp1ahW8igArTZ,https://api.spotify.com/v1/tracks/09pjOS7jbVp1ahW8igArTZ,https://api.spotify.com/v1/audio-analysis/09pjOS7jbVp1ahW8igArTZ,230568.0,4.0
4216,Lie,Perception,NF,10/6/2017,USUM71708227,"4,195",20.6,"582,549,538","89,956","24,969,551",69.0,"231,140,951","2,179,847","101,201","17,464,697","93,392,003","28,442,651",10.0,"51,559",,13.0,"5,047",2.0,"254,950,295","76,133",,"2,288,366",,0,07FkzikE6FuHIa8Ma7zJGc,,07FkzikE6FuHIa8Ma7zJGc,0.749,0.659,5.0,-6.419,1.0,0.167,0.161,0.0,0.246,0.185,95.008,audio_features,07FkzikE6FuHIa8Ma7zJGc,spotify:track:07FkzikE6FuHIa8Ma7zJGc,https://api.spotify.com/v1/tracks/07FkzikE6FuHIa8Ma7zJGc,https://api.spotify.com/v1/audio-analysis/07FkzikE6FuHIa8Ma7zJGc,209213.0,4.0
4217,Love Shot,LOVE SHOTï¿½ï¿½ï¿½ The 5th Album Rep,EXO,12/13/2018,KRA301800573,"4,207",20.6,"358,620,184","30,692","7,198,195",65.0,"710,463,080","9,902,612","115,162","63,526,694","456,814,795","7,717,184",8.0,"2,786",13,3.0,"9,706",8.0,"2,591,680","7,873",,"623,684",,0,0yB4jrSwN0bFtFRDR5vyMj,,0yB4jrSwN0bFtFRDR5vyMj,0.689,0.678,5.0,-4.287,0.0,0.119,0.0702,0.0,0.0889,0.335,145.883,audio_features,0yB4jrSwN0bFtFRDR5vyMj,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,https://api.spotify.com/v1/tracks/0yB4jrSwN0bFtFRDR5vyMj,https://api.spotify.com/v1/audio-analysis/0yB4jrSwN0bFtFRDR5vyMj,200306.0,4.0
4218,Have You Ever Seen The Rain,Chronicle: The 20 Greatest Hits (Remastered 2023 / Hi Res),Creedence Clearwater Revival,6/30/2023,USC4R2334181,"4,196",20.6,,,,,,,,,,,,,,,,,,,,"11,085,255",,0,2LawezPeJhN4AWuSB0GtAU,,2LawezPeJhN4AWuSB0GtAU,0.741,0.697,0.0,-7.028,1.0,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133.0,4.0
4219,Down In Atlanta,Down In Atlanta - Single,Pharrell Williams,11/18/2022,USSM12208341,"4,214",20.6,"92,424,493","45,053","6,604,373",58.0,"9,282,240","161,536","22,813","11,813,458","120,998,374","9,009,528",22.0,"14,373",83,23.0,"374,295",,"1,754,240",811,"1,906,965","314,486",,1,5unjCay0kUjuej5ebn4nS4,,5unjCay0kUjuej5ebn4nS4,0.845,0.864,7.0,-4.677,1.0,0.0786,0.577,0.000896,0.0705,0.959,166.531,audio_features,5unjCay0kUjuej5ebn4nS4,spotify:track:5unjCay0kUjuej5ebn4nS4,https://api.spotify.com/v1/tracks/5unjCay0kUjuej5ebn4nS4,https://api.spotify.com/v1/audio-analysis/5unjCay0kUjuej5ebn4nS4,164041.0,3.0
4220,Experimento,Experimento - Single,Myke Towers,9/23/2021,USWL12100447,"4,216",20.6,"228,003,109","58,288","9,225,902",63.0,"106,513,804","755,609","234,800","67,461,581","548,393,169","5,576,038",29.0,"14,998",10,12.0,"49,051",21.0,"1,494,027",913,,"910,638",,0,6c32C8T3KlXrbvWSoD5aON,,6c32C8T3KlXrbvWSoD5aON,0.805,0.806,6.0,-3.589,0.0,0.0393,0.0828,0.0,0.156,0.682,110.042,audio_features,6c32C8T3KlXrbvWSoD5aON,spotify:track:6c32C8T3KlXrbvWSoD5aON,https://api.spotify.com/v1/tracks/6c32C8T3KlXrbvWSoD5aON,https://api.spotify.com/v1/audio-analysis/6c32C8T3KlXrbvWSoD5aON,222728.0,4.0
4221,Only,Only,Nicki Minaj,10/28/2014,USCM51400340,"4,217",20.6,"557,775,679","78,471","21,317,084",60.0,"174,422,564","1,250,134","55,769","26,346,273","184,569,148",6,35.0,367,,11.0,"73,944",25.0,"605,054,540","425,555",,"4,162,674",,1,4MRT0dDbhqFKl67WzhUbSw,,4MRT0dDbhqFKl67WzhUbSw,0.573,0.495,8.0,-7.245,0.0,0.592,0.405,0.0,0.0969,0.255,179.369,audio_features,4MRT0dDbhqFKl67WzhUbSw,spotify:track:4MRT0dDbhqFKl67WzhUbSw,https://api.spotify.com/v1/tracks/4MRT0dDbhqFKl67WzhUbSw,https://api.spotify.com/v1/audio-analysis/4MRT0dDbhqFKl67WzhUbSw,312027.0,3.0
4222,Ginseng Strip 2002,Lavender - Single,Yung Lean,1/1/2013,SEY491300006,"4,202",20.6,"276,992,369","105,690","11,367,953",64.0,"126,116,178","2,585,938","8,515,109","1,684,766,527","17,759,263,793","118,201,104",10.0,393,423,12.0,"66,615",,"967,609","4,145",,"3,822,373",,1,7v3rmoy5jcn4h5UqwQyCM3,,7v3rmoy5jcn4h5UqwQyCM3,0.601,0.712,1.0,-9.433,1.0,0.0436,0.0848,0.0,0.461,0.389,114.97,audio_features,7v3rmoy5jcn4h5UqwQyCM3,spotify:track:7v3rmoy5jcn4h5UqwQyCM3,https://api.spotify.com/v1/tracks/7v3rmoy5jcn4h5UqwQyCM3,https://api.spotify.com/v1/audio-analysis/7v3rmoy5jcn4h5UqwQyCM3,154000.0,4.0
4223,Good To Be,Good To Be,Mark Ambor,10/17/2023,QM24S2307335,"4,192",20.6,"81,632,951","14,438","9,855,635",,"10,815,357","155,660","6,047","4,287,181","42,031,379",,6.0,"13,292",,13.0,"137,275",1.0,"69,038",117,,"500,124",,0,2tnSBYJyGGYD0Gbn07tTHZ,,2tnSBYJyGGYD0Gbn07tTHZ,0.656,0.731,4.0,-5.861,1.0,0.0278,0.575,0.00111,0.397,0.376,94.009,audio_features,2tnSBYJyGGYD0Gbn07tTHZ,spotify:track:2tnSBYJyGGYD0Gbn07tTHZ,https://api.spotify.com/v1/tracks/2tnSBYJyGGYD0Gbn07tTHZ,https://api.spotify.com/v1/audio-analysis/2tnSBYJyGGYD0Gbn07tTHZ,147167.0,4.0
4224,My House,My House,Flo Rida,3/17/2015,USAT21500384,"4,205",20.6,"1,069,960,318","164,242","38,327,757",71.0,"475,719,992","3,512,318","834,432","157,571,123","1,824,623,443","207,197,068",81.0,"45,968",405,17.0,"16,555",13.0,,,,,,0,,6Knv6wdA0luoMUuuoYi2i1,6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191.0,4.0
4225,Sun to Me,American Heartbreak,Zach Bryan,5/20/2022,USWB12201490,"4,209",20.6,"307,125,680","37,085","4,580,996",78.0,"23,958,351","115,841","82,568","11,598,936","91,548,493","237,287,388",5.0,"1,612",24,1.0,71,6.0,"61,065,910","9,915","2,086,392","170,053",,0,1SjsVdSXpwm1kTdYEHoPIT,,1SjsVdSXpwm1kTdYEHoPIT,0.505,0.27,9.0,-9.165,0.0,0.0333,0.593,0.0,0.133,0.557,98.721,audio_features,1SjsVdSXpwm1kTdYEHoPIT,spotify:track:1SjsVdSXpwm1kTdYEHoPIT,https://api.spotify.com/v1/tracks/1SjsVdSXpwm1kTdYEHoPIT,https://api.spotify.com/v1/audio-analysis/1SjsVdSXpwm1kTdYEHoPIT,163032.0,4.0
4226,Malicious Intentions,Malicious Intentions - Single,Pozer,4/19/2024,GBARL2400393,"4,198",20.6,"9,034,106","1,760","9,486,862",,"2,004,196","33,758",,,,"24,444,704",3.0,752,2,5.0,"205,473",16.0,,,"1,375,817","34,516",,1,6scm1j3DHw8v3fQruA9q47,,6scm1j3DHw8v3fQruA9q47,0.788,0.791,1.0,-5.933,1.0,0.19,0.169,0.000151,0.174,0.447,144.981,audio_features,6scm1j3DHw8v3fQruA9q47,spotify:track:6scm1j3DHw8v3fQruA9q47,https://api.spotify.com/v1/tracks/6scm1j3DHw8v3fQruA9q47,https://api.spotify.com/v1/audio-analysis/6scm1j3DHw8v3fQruA9q47,148190.0,4.0
4227,Hours In Silence,Her Loss,Drake,11/4/2022,USUG12208604,"4,218",20.6,"147,688,885","45,526","10,274,263",65.0,"27,720,116","202,844","4,828","1,267,812","12,548,958",,11.0,134,2,1.0,"3,521",2.0,"7,663,068","3,362",,"541,833",,1,0sSRLXxknVTQDStgU1NqpY,,0sSRLXxknVTQDStgU1NqpY,0.476,0.406,6.0,-11.144,0.0,0.0758,0.24,0.0,0.141,0.12,136.947,audio_features,0sSRLXxknVTQDStgU1NqpY,spotify:track:0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/tracks/0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/audio-analysis/0sSRLXxknVTQDStgU1NqpY,399154.0,4.0
4228,Title,Title,Meghan Trainor,9/9/2014,USSM11406369,"4,193",20.6,"205,312,051","28,368","7,213,050",59.0,"140,553,023","1,777,780","8,936,513","1,042,870,769","11,018,922,699","3,660,597",15.0,"4,257",72,15.0,"51,860",7.0,"68,138,950","34,917",,,,1,0k5hoseEJnCAbpRh38dNoI,,0k5hoseEJnCAbpRh38dNoI,0.779,0.754,5.0,-4.358,1.0,0.0966,0.343,2.6e-06,0.0965,0.883,89.998,audio_features,0k5hoseEJnCAbpRh38dNoI,spotify:track:0k5hoseEJnCAbpRh38dNoI,https://api.spotify.com/v1/tracks/0k5hoseEJnCAbpRh38dNoI,https://api.spotify.com/v1/audio-analysis/0k5hoseEJnCAbpRh38dNoI,174733.0,4.0
4229,ID,ID - Single,Young Miko,6/2/2023,QZXD92300004,"4,197",20.6,"118,689,822","21,235","10,088,905",61.0,"45,565,540","435,913","62,500","23,571,763","215,516,634","7,014,186",17.0,"3,615",22,5.0,"1,370,903",5.0,"1,171,962",267,"314,977","227,408",,1,6rGa59Ibh8CnTRxpftnB53,,6rGa59Ibh8CnTRxpftnB53,0.687,0.731,1.0,-3.911,0.0,0.166,0.0558,6.44e-05,0.0751,0.665,119.712,audio_features,6rGa59Ibh8CnTRxpftnB53,spotify:track:6rGa59Ibh8CnTRxpftnB53,https://api.spotify.com/v1/tracks/6rGa59Ibh8CnTRxpftnB53,https://api.spotify.com/v1/audio-analysis/6rGa59Ibh8CnTRxpftnB53,235525.0,5.0
4230,In My Head,In My Head,Juice WRLD,10/28/2022,USUG12207965,"4,194",20.6,"136,878,823","44,098","14,028,444",62.0,"46,128,261","705,084","21,940","2,045,576","17,208,694","7,484,886",10.0,817,1,2.0,"113,827",7.0,"6,354,076","3,193",,"164,132",,1,2RJAKIw6nIkgZVsAIKhmqz,,2RJAKIw6nIkgZVsAIKhmqz,0.632,0.557,5.0,-5.643,0.0,0.0422,0.238,0.0,0.155,0.282,159.992,audio_features,2RJAKIw6nIkgZVsAIKhmqz,spotify:track:2RJAKIw6nIkgZVsAIKhmqz,https://api.spotify.com/v1/tracks/2RJAKIw6nIkgZVsAIKhmqz,https://api.spotify.com/v1/audio-analysis/2RJAKIw6nIkgZVsAIKhmqz,192000.0,4.0
4231,Bori,Bori (feat. Lenier),6ix9ine,3/31/2023,QZJ842002915,"4,206",20.6,"15,856,627","4,695","494,348",,"93,467,042","1,598,098","588,200","46,238,462","830,680,479",,,118,,1.0,"18,344",,"466,750",506,,"424,524",,0,7CL6zpATR598SFIvI9V3ZY,,7CL6zpATR598SFIvI9V3ZY,0.596,0.453,0.0,-6.668,0.0,0.0566,0.611,0.0,0.11,0.317,80.096,audio_features,7CL6zpATR598SFIvI9V3ZY,spotify:track:7CL6zpATR598SFIvI9V3ZY,https://api.spotify.com/v1/tracks/7CL6zpATR598SFIvI9V3ZY,https://api.spotify.com/v1/audio-analysis/7CL6zpATR598SFIvI9V3ZY,185123.0,4.0
4232,El Perdedor,El Perdedor,Maluma,12/19/2016,TCACU1692618,"4,219",20.6,"783,995",108,"24,816",,"1,311,271,229","3,481,101",,,,"193,678,413",,,,,,,,,,,,0,1iEwyiSLAunPR6uouANE0O,,1iEwyiSLAunPR6uouANE0O,0.702,0.73,0.0,-5.173,0.0,0.099,0.425,1.25e-06,0.148,0.879,173.967,audio_features,1iEwyiSLAunPR6uouANE0O,spotify:track:1iEwyiSLAunPR6uouANE0O,https://api.spotify.com/v1/tracks/1iEwyiSLAunPR6uouANE0O,https://api.spotify.com/v1/audio-analysis/1iEwyiSLAunPR6uouANE0O,206693.0,4.0
4233,Baller,Baller,Shubh,9/9/2022,QMBZ92275950,"4,211",20.6,"261,975,922","21,887","4,773,032",66.0,"134,202,748","1,512,168","199,453","8,277,557","146,849,902","4,244,389",14.0,512,,,,2.0,"28,352",43,,"240,426",,0,42TMa2hgBNjte4uV7jNCnQ,,42TMa2hgBNjte4uV7jNCnQ,0.711,0.702,5.0,-10.048,1.0,0.233,0.00487,0.0163,0.0932,0.674,180.219,audio_features,42TMa2hgBNjte4uV7jNCnQ,spotify:track:42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/tracks/42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/audio-analysis/42TMa2hgBNjte4uV7jNCnQ,148188.0,4.0
4234,Remember That Night?,Remember That Night?,Sara Kays,11/6/2020,USAT22007230,"4,200",20.6,"363,510,259","62,841","29,185,291",68.0,"45,636,634","615,650","98,763","135,673,629","907,351,760","7,103",51.0,"12,357",17,12.0,"12,103",,"44,733,897","9,429","15,009,558","663,298",,0,1nYzjrdVQ8RpF93M0jPFW7,,1nYzjrdVQ8RpF93M0jPFW7,0.679,0.61,7.0,-10.936,0.0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186.0,4.0
4235,Hummingbird (Metro Boomin & James Blake),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin,6/2/2023,USUM72307467,"4,208",20.6,"88,524,099","26,884","4,613,355",63.0,"25,881,919","309,105","1,897","2,333,269","15,122,285","15,453",14.0,124,,1.0,"8,934",2.0,"1,714,633","2,461",,"828,611",,0,6HexNTb392JS071DoTGo0y,,6HexNTb392JS071DoTGo0y,0.596,0.63,6.0,-7.807,1.0,0.102,0.378,0.00407,0.19,0.24,81.408,audio_features,6HexNTb392JS071DoTGo0y,spotify:track:6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/tracks/6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/audio-analysis/6HexNTb392JS071DoTGo0y,319493.0,4.0
4236,Tigini (Remix),Tigini (Remix) - Single,Kikimoteleba,5/20/2022,ES71G2217944,"4,199",20.6,"97,902,676","29,131","4,436,551",58.0,"201,368,546","3,657,987",292,"23,173","334,079","20,853,109",7.0,"2,981",,3.0,"25,321",6.0,,,"634,462","401,243",,0,6stWVqWxtPPednHy1mzoOz,,6stWVqWxtPPednHy1mzoOz,0.782,0.655,6.0,-5.971,0.0,0.0566,0.377,0.00134,0.0749,0.662,135.018,audio_features,6stWVqWxtPPednHy1mzoOz,spotify:track:6stWVqWxtPPednHy1mzoOz,https://api.spotify.com/v1/tracks/6stWVqWxtPPednHy1mzoOz,https://api.spotify.com/v1/audio-analysis/6stWVqWxtPPednHy1mzoOz,175556.0,4.0
